0.201241996655758,0.18816785802253,0.20942130819958,0.201806837663037,0.221856384255993,0.187597975162455,0.195187412226856,NA,NA,NA,0.203596261747199,0.186482284303563,0.181956425169736,NA,0.195992003519645,0.203983083324392,0.206957357324552,0.19747443331238,0.197050136453183,0.191889158797439,NA,NA,NA,NA,0.201896941297791,0.207464338375982,NA,NA,0.205866855136465,0.202873592257207
0.209765826596973,0.201082934610951,0.206427751669756,0.202486343687865,NA,0.194866879716712,0.1952785224121,0.204732591090967,0.201529486450343,0.204336028350886,0.207092122379225,NA,0.214088332582992,NA,0.190440910126043,0.206543028597414,0.197002647828035,NA,0.197240839360611,0.199785049458166,NA,0.215009706488406,0.195137948870226,0.202156097107628,0.210531095519488,0.192947928884324,NA,NA,0.188240726327919,0.201374153698316
0.209770462612334,0.20102695909875,0.209736024052776,0.202447677323639,NA,NA,0.195355993743743,0.204665818547191,NA,0.184049230339596,0.209284816811733,NA,0.204198942763986,0.20196413854525,0.209182612195852,NA,NA,NA,0.197840879727509,0.199891032550792,0.185267305349721,0.207939748221986,0.195209115437985,NA,0.210418224906269,0.200621733031999,NA,NA,0.206131957456974,0.203154762551967
0.191107521525911,NA,0.183637774904592,NA,0.219247056068211,NA,0.199309040672348,NA,0.196554543225582,0.204247896675473,0.206892047836298,NA,0.204060961323762,0.191426125416242,0.190602506858373,0.192127897563961,0.200043071778828,NA,0.205500523048812,0.192042933041428,0.185372565663355,0.208597897188536,0.199654069076501,NA,NA,0.207795928282397,NA,NA,0.205544950565479,0.201276745888268
0.197281657109267,0.201087993365768,0.209674806001435,NA,NA,NA,0.195272950034602,NA,0.196524472798633,0.204325558987236,0.194665288111606,0.186534671532014,NA,0.203006982441328,0.195567372999113,NA,NA,0.192796407559761,NA,0.199731662902079,NA,NA,0.192091179689792,0.202300512318534,0.202014964961595,0.192954861266918,0.20152522909973,NA,NA,0.198059926920585
0.209683087381006,0.198605645217752,NA,NA,NA,0.194949839348738,0.199339213548764,NA,0.201395931956809,0.204247451464247,0.182769210729571,0.210373705419784,NA,0.203007251516567,0.195489076644255,0.204153184931707,0.206940566230523,NA,0.205381697899766,0.199955733551434,NA,0.1955527410551,0.191971576924141,0.203228414410136,0.194386654905571,0.207773846709555,0.20150150220096,NA,0.194753149833097,NA
0.201266725256327,0.213304072789419,0.203364326151425,0.202374925800565,NA,0.191172669664545,0.195333868623903,0.198415461404585,0.196482742084288,0.204242523555854,0.203844925876932,0.189422420970375,0.182090894535513,0.201870998726476,0.209088927927279,NA,0.19711247633355,NA,0.20194743551393,0.19191411348869,0.199306120666568,0.195473347575289,0.191924870792322,0.201254074939327,0.194379744385158,0.192802531513471,0.197606366724361,0.197923126291653,0.188278853210838,0.197808667107666
0.20133460341061,0.216834401055458,0.203498544604816,0.202630620539429,NA,0.194934414601992,NA,0.204849017556999,0.196669831079756,0.204299813125848,0.194848718069859,0.210457384972591,0.214112944482678,0.19949283980865,0.20924341423778,0.199171146618757,0.20003336181117,NA,0.198060626137321,0.21244211473822,0.199397118052246,0.197594583674524,0.199752102310528,0.203294933531568,0.197748274269521,0.207923584734464,0.205367468648345,0.198191008350449,0.205590747200994,0.198053893361771
0.188927006274101,0.188190092542885,0.183441680398394,0.183422861844654,0.190086032759414,0.194850851428158,0.195254327354495,NA,NA,0.184031881712246,0.194673200953303,0.186540669613203,0.181947783038015,0.19120883404285,0.1904441207502,NA,0.197025198422194,NA,0.197629408150464,0.199745909884922,0.185241272216348,0.195300669519935,0.1951019770075,NA,NA,0.20125766884978,NA,0.19106730309329,0.188246423540069,NA
0.201304739737064,0.19858423107316,0.203340798286236,NA,NA,NA,0.195189817468859,0.198199335086267,0.196451296489865,0.184122568291781,0.206824850706605,0.186623512211589,0.204039597149532,0.199480493014936,0.206328680095985,NA,0.19716642777875,0.205443490699904,0.197040549625783,0.19981922940554,NA,NA,0.195168583253892,NA,0.210305662794604,0.192815482564373,0.201466342825772,NA,0.188271599697584,NA
0.201565237869739,0.22393538322333,0.183804565870306,NA,NA,0.20009347942724,0.194946113470547,NA,0.199345726659088,0.203383928812009,0.183529083689854,0.19412155487493,0.213453794217836,0.199634570135223,0.196193534699123,NA,0.204862551177917,NA,0.200626579410959,0.211886876026064,NA,0.243692400624299,0.206264535700479,0.201992698792324,0.199897559219218,0.192827079763677,0.203068866293069,NA,0.204666708071573,0.198178217960185
