0.654622551413127,0.6342627935905,NA,0.666566617966255,0.700962080815223,0.528195329091519,NA,NA,NA,NA,0.635137450138478,NA,0.656878025568398,NA,NA,0.67888512127868,0.65245317043658,0.510838610967339,NA,0.668743169849964,NA,0.603589005810067,NA,NA,NA,NA,NA,0.506387008278823,0.639108782665937,0.508777851627369
0.514047386893957,0.574870063471078,0.523919687385614,0.51574165601148,0.571304903438151,0.559732570453455,0.501171318638594,NA,NA,0.575168819984665,NA,NA,0.52763595302997,NA,0.561524928913883,NA,0.515805923187758,0.510894379708286,NA,0.609351504078527,NA,NA,0.5677167680275,0.544149120248835,0.568851746335155,NA,0.58129250343372,NA,0.610797214592284,0.509324316710409
NA,NA,NA,0.648230702710281,NA,NA,0.755136695361862,0.602079914790097,0.691796178145224,NA,0.664077860347737,NA,NA,0.524859482030637,NA,NA,NA,0.510242992674058,0.677789175255631,0.687982507845502,0.703009146542675,0.612664370944365,0.506995179019575,0.653020165250646,0.681072084607166,NA,0.664393082642739,0.652138217534648,0.634257334088963,0.508448296662633
NA,NA,0.501448124990957,0.466259254970378,NA,0.483040578383011,0.498137044885222,NA,NA,0.473020864941571,0.499471069116686,NA,0.51180829186547,NA,0.47398594727027,NA,0.512346697839841,NA,NA,NA,NA,0.525482958112554,0.526488823426211,0.516792594281746,0.532615154353885,NA,0.50820719640733,0.493795088404978,0.502103948944242,0.50757652415018
0.612277840634849,NA,0.62413316415346,0.655970280420683,NA,0.600364350571203,NA,NA,0.590537170978578,NA,0.510898010052808,NA,0.597510930150439,NA,0.626297591934015,0.596448482851783,0.61857498141243,NA,NA,0.656863887042345,NA,NA,0.609523644007107,0.597949706040261,NA,0.64221164697053,0.607055438471226,0.638764332606141,0.60682280285962,0.649387261012355
0.555153162259343,NA,NA,0.543324690462569,NA,0.513735918095078,NA,NA,0.575147621035332,NA,0.561409575085783,NA,NA,0.568166349240428,0.506815054548857,NA,0.564361034447962,0.509267930545736,0.513721269748686,NA,NA,0.562339904046706,0.549965685141168,0.565037340282234,0.557025057728295,NA,0.562683203991705,0.495951546869104,0.565074334225868,0.567020513809788
0.512334536230741,0.455443045029519,0.455137226385883,0.508806393557293,0.454752139049963,0.508460945953448,0.433352798562056,NA,0.422934589527526,NA,0.500733035416215,NA,0.391967026508152,NA,NA,0.480775013755766,0.465894289970757,0.487743716367404,NA,0.469907416401106,0.388033701029092,NA,NA,0.45023020120044,NA,0.484612593056134,0.509002485317583,0.503994249507546,NA,0.507906924459716
NA,NA,NA,0.556755239724112,NA,0.572788782526773,NA,NA,NA,0.602898881341071,NA,0.602457003013126,0.532295446192422,NA,NA,NA,NA,NA,NA,0.589267433219611,NA,0.554661459627278,0.507417883891684,0.57924095257245,0.585494881589781,NA,NA,NA,0.535660322479345,0.509228297221331
NA,0.631279042145647,0.533550887841648,0.666952472846655,NA,0.531456165877227,0.624671015808905,NA,0.654283572440028,0.657164310138795,0.503935645366839,0.671844584760137,0.584532102677622,NA,NA,0.517620609831666,0.516998797729473,0.490661208161476,0.632454228977241,0.695174145967213,NA,NA,0.639641896349053,NA,0.662503459132243,0.595114501995967,NA,0.499400013945209,0.504585238276878,0.511251731071126
NA,NA,NA,0.525672087833989,NA,0.615335747884407,NA,NA,0.638998675849315,0.610980031928222,0.639977385416272,0.665254286140926,0.611938059874495,NA,0.508871158635371,0.652788026961266,0.636452734690376,0.489121447130871,0.578795183147091,0.632673216186755,NA,NA,0.63691684411647,0.683973126022743,NA,NA,NA,0.602875757940408,0.652290335408494,0.516789429192006
NA,NA,NA,0.517118715186901,NA,0.588718830618688,0.648561842902504,NA,NA,0.666931158573831,0.503400968045495,NA,0.650118785945474,0.526181780707008,0.613295004100123,NA,0.619824400034514,0.613601056129788,0.584756370153968,NA,0.642951820739129,0.592719719233915,0.508811579354846,0.613907850698015,0.645440890195391,0.65298377762656,0.622358051317776,0.573798056481833,0.504630688733406,0.580948608461029
NA,0.59834605838769,0.629319949704932,0.577734965120829,0.611109196059729,0.525287662212642,0.50312878393756,NA,0.610106076956225,0.623850429123809,0.503408167634651,NA,0.585641544299523,NA,0.551343504717557,0.516965280124995,NA,0.489886046032175,0.562904331479125,NA,NA,0.626995615839924,0.574925866694136,0.607889866820799,NA,NA,0.603488574207625,NA,NA,0.511618626226923
