0.8,0.2
NA,NA
NA,NA
0.6,0.6
0.4,0
0.4,0.4
NA,NA
0.4,0.2
NA,NA
NA,NA
0.4,0.4
0.4,0.2
0.6,0.6
NA,NA
NA,NA
NA,NA
0.4,0.4
0.4,0.4
0.4,0.6
0.4,0
NA,NA
NA,NA
0.4,0.2
0.4,0
NA,NA
0.4,0.4
0.8,0.2
NA,NA
0.6,0.2
NA,NA
NA,NA
NA,NA
0.4,0.6
0.8,0.6
0.4,0.4
NA,NA
NA,NA
0.4,0.4
0.6,0.2
NA,NA
0.4,0.2
0.6,0.2
NA,NA
NA,NA
0.8,0.6
0.8,0.4
0.6,0.4
NA,NA
0.4,0.6
NA,NA
0.8,0.2
0.6,0.6
0.4,0.4
0.4,0.6
NA,NA
0.4,0.4
NA,NA
0.6,0.4
NA,NA
NA,NA
0.2,0.4
0.6,0.4
0.8,0
0.4,0.2
NA,NA
0.4,0.4
0.8,0.2
NA,NA
NA,NA
0.2,0.6
0.4,0.2
0.4,0
NA,NA
0.6,0
NA,NA
NA,NA
0.4,0.4
NA,NA
0.4,0.4
0.6,0.4
0.4,0.2
NA,NA
0,0.4
0.6,0.2
0.6,0.4
NA,NA
NA,NA
0.4,0.4
0.6,0.4
0.6,0
NA,NA
NA,NA
0.2,0.2
0.6,0.6
0.2,0.4
0.4,0.2
0.6,0.2
0.4,0.4
NA,NA
0.6,0.4
NA,NA
0.6,0.2
0.4,0.2
NA,NA
NA,NA
NA,NA
NA,NA
0.6,0.4
0.2,0.4
0.8,0.2
NA,NA
0.6,0.4
0.4,0.2
0.6,0.2
0.2,0.4
0.4,0.6
0.6,0.2
0.4,0.6
NA,NA
NA,NA
0.2,0.4
0.6,0.2
NA,NA
NA,NA
0.6,0.2
0.4,0.4
0.2,0.4
NA,NA
NA,NA
NA,NA
NA,NA
0.6,0.4
0.2,0.6
NA,NA
0.4,0.2
NA,NA
0.4,0.4
0.6,0.4
0.6,0.4
NA,NA
0.4,0.2
0.6,0.6
NA,NA
0.4,0.4
0.6,0.4
0.6,0.2
0.6,0.4
0.4,0.4
0.6,0.6
0.4,0.2
0.486021505376344,0.339784946236559
