"Colorimetric descriptor",0.537619918533322,0.531875655058449,0.597699851821088,0.615742769990248,0.619811613231612,0.620928137843714,0.61783270772955,0.611780061197785,0.0683253149990976,0.0577516151941915,0.0771336830403217,0.0806539139436209,0.0778992853092399,0.0790762812122505,0.077549407366792,0.0780592211643024
"Latitudinal fruit feature",0.480791678321527,0.48817127210106,0.52666773080842,0.535217634585062,0.531505334534299,0.524814050108528,0.524433558792068,0.524101797148765,0.0309864300574929,0.0336336771212909,0.0297677030322893,0.0240782830930373,0.0273802020177745,0.0297996823075501,0.0309091107276245,0.0304602820727387
"All",0.563308864674239,0.581163280493178,0.638997309279511,0.650052755424081,0.652411545814395,0.652614794069027,0.652701274245538,0.649422361425839,0.133961645667797,0.153621577333235,0.153127806592352,0.157203688756163,0.158130930256915,0.157776627583633,0.161263973917858,0.158516199871577
"Basic measurements",0.668285714285714,0.722857142857143,0.738,0.745333333333333,0.74952380952381,0.755809523809524,0.761714285714286,0.750571428571429,0.028920983393088,0.0280732224745544,0.0251337164721754,0.0294643538559416,0.03144828626483,0.0294183472248044,0.0280207783825509,0.0261262705065612
"Fruit shape",0.655555555555556,0.668888888888889,0.754888888888889,0.767333333333333,0.772,0.783777777777778,0.786888888888889,0.774888888888889,0.010378039492298,0.00822822603625491,0.0112018516987809,0.0163435342295085,0.0170880074906351,0.0101178243891842,0.011280924574664,0.0133388877319637
"Blockiness",0.556444444444444,0.547111111111111,0.587111111111111,0.592222222222222,0.595111111111111,0.601333333333333,0.599777777777778,0.594888888888889,0.0264771040153004,0.0317653433325854,0.0327233069052447,0.0330947013773997,0.0331282580508162,0.032666666666667,0.030741454699429,0.0361006822547616
"Homogeneity",0.629555555555556,0.639555555555555,0.702888888888889,0.71,0.712666666666667,0.703777777777778,0.704444444444445,0.707111111111111,0.0597190955253874,0.0733949236310988,0.0572725776279376,0.0599110451697626,0.0720771191926472,0.0845388361335476,0.0804330869821709,0.071632808539518
"Proximal fruit end shape",0.5955,0.579833333333333,0.621333333333334,0.632,0.632833333333333,0.633666666666667,0.631666666666667,0.630166666666667,0.0624686588085044,0.0750730508435811,0.050856370007801,0.0651653168373982,0.0699235031752295,0.0710670002076808,0.0771885618085615,0.0695538693441329
"Distal fruit end shape",0.615166666666667,0.6365,0.685166666666666,0.690833333333334,0.6915,0.685833333333334,0.683333333333334,0.6895,0.0803093555732619,0.106585211954602,0.102739332148746,0.101011733825187,0.0974449512212845,0.098977550765593,0.101261670566537,0.103387620148643
"Asymmetry",0.548666666666667,0.559555555555556,0.571,0.571666666666667,0.573555555555556,0.578,0.580444444444445,0.575555555555555,0.0813650211495497,0.092431516190016,0.0921030823467803,0.0953671268776034,0.0946250299672145,0.0875513817392075,0.083470997402735,0.098497753311471
"Internal eccentricity",0.562833333333333,0.572833333333333,0.6195,0.619,0.6145,0.614,0.615166666666667,0.622166666666667,0.11527921016513,0.100241744834213,0.117724568693515,0.124639331524856,0.133489214434614,0.14486877842711,0.145433579086557,0.128903495340938
"Colorimetric descriptor",0.557111111111111,0.569555555555556,0.62037037037037,0.625185185185185,0.621925925925926,0.620962962962963,0.617555555555556,0.618962962962963,0.0477935374524864,0.0489591666595747,0.0665115788675685,0.0664076449562998,0.0617012915806146,0.0612663684351747,0.0638740079288038,0.061843989298441
"Latitudinal fruit feature",0.511777777777778,0.499333333333333,0.524666666666667,0.531555555555556,0.526222222222222,0.521333333333333,0.527111111111111,0.526444444444444,0.0166310731040605,0.0351441476082595,0.0228132515096918,0.0237143494612514,0.0264182877175251,0.0312907512072033,0.0290771642613496,0.0291077182077068
"All",0.58995652173913,0.603579710144928,0.643217391304348,0.648797101449275,0.649101449275362,0.650260869565217,0.65104347826087,0.649028985507246,0.0737012189354499,0.0886954961424959,0.0921801032973368,0.0953204984434642,0.0975630184329808,0.0996909276316885,0.100607601232002,0.0977104522275048
"Basic measurements",0.48952380952381,0.563619047619048,0.583238095238095,0.595428571428571,0.601523809523809,0.610666666666667,0.617333333333333,0.599047619047619,0.063350540686651,0.0523504673195133,0.063450684929238,0.0563210750258154,0.0477302827791736,0.0398664437006028,0.0369824783337149,0.0504422767172863
"Fruit shape",0.608,0.601777777777778,0.654222222222222,0.673333333333333,0.678666666666667,0.689777777777778,0.687555555555555,0.679555555555555,0.0401552542570017,0.0407994190227332,0.052668073117648,0.040420017043264,0.0358019242189271,0.0269759838319884,0.0305311013255034,0.0331282580508165
"Blockiness",0.382666666666667,0.386222222222222,0.401333333333333,0.400888888888889,0.400444444444444,0.398666666666667,0.403111111111111,0.400444444444444,0.101753514817807,0.0868851945790363,0.10891790996485,0.106885885843701,0.111310044137652,0.100832093656291,0.0971444133084193,0.10169526009567
"Homogeneity",0.523555555555556,0.527111111111111,0.589777777777778,0.594666666666667,0.587555555555556,0.584,0.581777777777778,0.592444444444445,0.0422128644600898,0.0572298808251358,0.0541493134596198,0.0625815024144074,0.0722259828080769,0.0867281832957303,0.0850655520651466,0.074967647343025
"Proximal fruit end shape",0.530333333333333,0.534333333333333,0.559333333333333,0.573666666666667,0.572333333333333,0.573333333333333,0.57,0.570666666666667,0.108459243070415,0.110166876785814,0.0836536067717701,0.0976607885982376,0.102145140019629,0.0901751382341914,0.0932348686958946,0.0982755008843714
"Distal fruit end shape",0.487666666666666,0.523,0.549,0.549666666666667,0.543666666666667,0.535666666666667,0.534,0.541333333333333,0.142894418417288,0.168993096505942,0.143159584613349,0.142952465552041,0.157924970464763,0.162536833432371,0.164458257678107,0.157446287137339
"Asymmetry",0.504444444444444,0.543333333333333,0.561111111111111,0.568666666666667,0.562,0.566,0.567111111111111,0.564666666666667,0.0903274700844206,0.0625033332444491,0.0749964937452017,0.0728627324341996,0.0730089796608001,0.0715380240773317,0.0747364753031661,0.0717861020284877
"Internal eccentricity",0.461333333333333,0.496666666666666,0.527333333333334,0.53,0.541666666666667,0.538,0.541,0.535,0.144939323192181,0.123827837473378,0.139792438729446,0.152531235416808,0.143076772968092,0.152837846776927,0.1570520083709,0.145479539098446
"Colorimetric descriptor",0.369037037037037,0.398074074074074,0.457185185185185,0.452148148148148,0.44562962962963,0.441333333333333,0.446074074074074,0.450370370370371,0.127698912860208,0.136618058203008,0.168563136136575,0.170762270675989,0.169105854787635,0.17210591054477,0.17277745623407,0.166812972820565
"Latitudinal fruit feature",0.348888888888889,0.351111111111111,0.414666666666667,0.432,0.428888888888889,0.424888888888889,0.416,0.424888888888889,0.0348031501341369,0.0864750017399591,0.0577504208738874,0.0501198563445667,0.0660549714954087,0.0680174269608193,0.0807079784022486,0.0576631341243004
"All",0.46263768115942,0.49136231884058,0.527971014492754,0.534028985507246,0.532840579710145,0.533101449275362,0.534434782608696,0.532927536231884,0.118564080211837,0.121881136714625,0.12357393600468,0.127580714245308,0.129486845494821,0.132804076792348,0.133773880887599,0.128065375146157
