Taxa,Perimeter,Area,Width.Mid.height,Maximum.Width,Height.Mid.width,Maximum.Height,Curved.Height,Fruit.Shape.Index.External.I,Fruit.Shape.Index.External.II,Curved.Fruit.Shape.Index,Proximal.Fruit.Blockiness,Distal.Fruit.Blockiness,Fruit.Shape.Triangle,Ellipsoid,Circular,Rectangular,Shoulder.Height,Proximal.Angle.Micro,Proximal.Angle.Macro,Proximal.Indentation.Area,Distal.Angle.Micro,Distal.Angle.Macro,Distal.Indentation.Area,Distal.End.Protrusion,Obovoid,Ovoid,V..Asymmetry,H..Asymmetry.ob,H..Asymmetry.ov,Width.Widest.Pos,Eccentricity,Proximal.Eccentricity,Distal.Eccentricity,Fruit.Shape.Index.Internal,Eccentricity.Area.Index,Average.Red,Average.Green,Average.Blue,Average.Luminosity,Average.L.Value,Average.a.Value,Average.b.Value,Average.Hue,Average.Chroma,Lobedness.Degree,Pericarp.Area,Pericarp.Thickness
CPSBB_TOM155,54.34840338,222.5911277,16.28656984,16.45174347,14.21715718,14.77202443,16.91828034,0.913259129,0.887133208,1.058475103,0.701043971,0.616218838,1.136694051,0.020635006,0.036627756,0.527406348,0.025718843,178.1883139,138.6180239,0.046577162,107.3902732,152.8517777,0.002902881,0.005035165,0.004509033,0.134535983,1.28304623,0.891995783,0.03044479,0.465609731,0.755566152,0.882693313,0.878305484,0.902759144,0.433862452,86.66401083,89.8021221,57.25907926,71.16675645,39.479086,-8.848842448,21.15529925,113.0172642,23.25596566,2.003140526,0.611310551,0.216593587
CPSBB_TOM156,54.84283863,238.5285284,16.80835425,16.97368599,15.55997846,15.6540721,17.83857033,0.93380111,0.936655781,1.075332955,0.689052786,0.608447004,1.130428214,0.016257091,0.02790636,0.522603231,0.00739644,115.0928311,164.7153956,0.01138619,135.1699088,148.7600539,0.002228865,0.004975262,0.004509033,0.137437546,1.28304623,0.891995783,0.026570744,0.453808806,0.792395588,0.891518937,0.887325289,0.93679602,0.386180356,86.94293271,91.31988346,59.64689657,72.78798765,40.02225964,-9.347579,20.25253288,115.1876224,22.64472706,1.879703877,0.596160906,0.223491829
CPSBB_TOM158,58.59589318,250.5049708,18.4780841,18.68561406,14.07030353,14.83500303,17.26251643,0.802464331,0.770784409,0.969570578,0.733039408,0.597277647,1.237802859,0.030479397,0.079117829,0.531081776,0.033146844,237.2564254,104.0197363,0.071119437,56.75992782,155.9605734,0.003517425,0.011045464,0.004509033,0.140028879,1.28304623,0.891995783,0.044853522,0.467843799,0.750450952,0.894030484,0.876872651,0.766075626,0.425167062,96.60579956,95.5074911,63.1594017,77.49924494,42.38446779,-6.848811141,21.51230442,108.0653904,22.87858845,1.693904794,0.607030716,0.218536754
CPSBB_TOM159,49.76140814,202.7841753,15.84823247,15.88805442,12.93728026,13.34390591,15.21294393,0.852463659,0.828057069,0.98640414,0.728606648,0.631613864,1.157972237,0.025912168,0.058704533,0.537054347,0.01897469,237.8881699,65.21503683,0.028798866,138.8622491,160.852355,0.002486577,0.006193296,0.004509033,0.137364551,1.28304623,0.891995783,0.031215068,0.463105412,0.767033715,0.892011857,0.879268536,0.825037143,0.424026683,91.51726114,97.83594377,58.89037702,75.16961391,42.60109232,-11.53794183,24.64551796,115.3965179,27.5102905,2.613713733,0.580841041,0.235150829
CPSBB_TOM160,54.73879384,230.5131915,17.64319453,17.76701791,14.0283241,14.45700741,16.47761854,0.825815263,0.806488429,0.950599421,0.709454849,0.570458449,1.268319413,0.029958781,0.075767101,0.505917623,0.010721355,90.61273138,141.4810267,0.026422333,174.0613987,161.1952369,0.043581731,0.026600356,0.004509033,0.141123808,1.28304623,0.891995783,0.050109538,0.465897998,0.954368976,0.994750564,0.986049875,0.805959925,0.079964842,102.8815296,104.3671231,71.06262105,84.27994554,45.8807002,-8.327359382,21.4625612,111.5842619,23.32795485,2.082841109,0.620842912,0.202772814
CPSBB_TOM161,60.50106491,255.9711899,19.9600396,20.04265969,15.03543387,15.40205848,17.86778274,0.777721137,0.762083839,0.917199498,0.745636783,0.645246425,1.164024224,0.032893167,0.085439059,0.552340787,0.014706537,167.5671093,103.2489278,0.036659706,170.2471415,163.6639864,0.001594497,0.010446431,0.004509033,0.143021686,1.28304623,0.891995783,0.037218706,0.464384597,0.776312449,0.890744347,0.883942863,0.760082017,0.34526926,108.9987786,112.1752288,77.6115443,90.53864875,49.2781629,-9.30652613,21.84751035,113.5173791,24.06026285,2.21094491,0.552657352,0.251959221
CPSBB_TOM162,50.06338032,201.7631333,16.18216858,16.3056183,13.10514841,13.34393072,15.72908763,0.835976338,0.827204072,1.045673823,0.696175512,0.593943827,1.187291225,0.026764086,0.066903121,0.51481383,0.016710918,190.3888797,132.7819029,0.016893349,166.8857185,155.6405503,0.007620993,0.02280648,0.034010228,0.107892701,1.28304623,0.891995783,0.028836268,0.491481683,0.77909607,0.892152692,0.880983239,0.822478896,0.399318472,115.9506382,110.3368321,72.9448695,89.14140607,49.22372611,-5.385741445,25.12814916,102.3143432,25.9881221,2.236688156,0.550809241,0.253878098
CPSBB_TOM163,45.38833767,175.0516964,14.55414993,14.55189439,11.86722614,12.16785063,13.78631374,0.847285419,0.825839277,0.960704417,0.698278231,0.666332303,1.047496751,0.028349601,0.062887001,0.548331229,0.020979071,170.0151193,96.7300907,0.037665163,108.7487757,167.9842981,0.01077301,0.03336943,0.058650544,0.076833204,1.28304623,0.891995783,0.017168819,0.487716197,0.775574909,0.891213795,0.882063736,0.825378243,0.414594799,109.3753316,109.025098,68.71098171,85.21651795,48.1214467,-8.451336567,26.2539066,108.1229524,27.88070494,3.254274971,0.549885185,0.252493592
CPSBB_TOM166,66.86906057,339.307775,21.14974554,21.29530201,17.17554211,17.88017586,19.08034538,0.848360148,0.819990154,0.912802853,0.739423341,0.645713585,1.154144302,0.028302272,0.058466893,0.545867021,0.030199224,211.1574804,181.7172276,0.046759972,169.0976393,159.3893923,0.001535025,0.002619065,0.004509033,0.149609511,1.28304623,0.891995783,0.047141701,0.458114792,0.764559386,0.892316998,0.884835447,0.820602847,0.424074199,97.34391706,95.47608629,67.82834797,79.22192797,42.61153061,-5.390231215,18.36646,106.800719,19.46520055,1.597647438,0.553800262,0.253003673
CPSBB_TOM167,47.1845937,188.5068765,14.32459042,14.3640227,13.94439003,14.03696817,15.70938164,0.996477355,0.991783762,1.108441389,0.65235938,0.5904826,1.094629537,0.018694525,0.027882596,0.502304844,0.017654156,124.4505466,162.4029703,0.027519194,158.281869,149.7201232,0.001535025,0.002619065,0.035670041,0.095921473,1.28304623,0.891995783,0.025120808,0.488400831,0.788422387,0.891871023,0.881453021,0.989593379,0.383709535,114.7924308,54.98656137,37.35040368,71.856375,32.88019516,27.37196785,26.73861043,44.3931476,38.27660582,1.073427089,0.54869364,0.257691563
CPSBB_TOM168,68.61653325,338.510264,19.47996639,19.52071717,19.67232681,20.21130184,22.17567269,1.046574386,1.020005779,1.152164925,0.680698737,0.598190731,1.132459799,0.015618153,0.028357876,0.50871596,0.016310042,126.7208784,159.5619906,0.022149143,163.7507126,142.1995805,0.002209041,0.005354649,0.004509033,0.122893234,1.28304623,0.891995783,0.044966798,0.478978107,0.768080547,0.894147846,0.873208355,1.021193829,0.406849725,115.0208179,67.47276823,42.45033871,74.34594074,36.07479183,19.62773471,27.43979482,54.48550843,33.88864938,1.049267718,0.553630041,0.254169573
CPSBB_TOM169,66.66183639,329.0970849,20.92013673,21.00302703,17.34341026,18.11120489,19.78349802,0.872150742,0.837878721,0.958566821,0.726996457,0.629363005,1.161650477,0.029722137,0.060201667,0.538307334,0.031543339,215.9745323,184.6683228,0.061773263,163.2282116,153.6061178,0.001535025,0.002619065,0.025889002,0.122199779,1.28304623,0.891995783,0.04514804,0.456367174,0.76344118,0.893255895,0.884412644,0.836926904,0.40689724,113.0310993,112.3448439,75.52299384,90.10392909,49.5791776,-7.787495544,23.97786148,108.3690031,25.51153761,1.692278682,0.565350954,0.253975256
CPSBB_TOM170,48.37675702,194.4026475,14.42891772,14.46840134,14.21715718,14.26797239,16.19861526,1.002510493,1.000923017,1.14548494,0.681911116,0.617259329,1.099868889,0.018457881,0.021846534,0.520473154,0.005109088,149.1675505,165.1118114,0.016162108,163.6287957,150.2001578,0.001535025,0.004775584,0.048316233,0.085848123,1.28304623,0.891995783,0.018188305,0.474275754,0.793275879,0.891190323,0.885093827,1.001458775,0.389245124,118.1349168,57.08822855,43.0775498,76.0624887,34.08356123,28.08070658,24.28168529,40.79578472,37.12984265,1.006925462,0.550322896,0.256307056
CPSBB_TOM171,48.40756496,194.1016346,15.78564102,15.78370044,12.43372538,12.73490607,14.40304221,0.818389862,0.798421514,0.927911764,0.716426028,0.652657273,1.10187909,0.027876313,0.067473458,0.551338397,0.010178993,193.5476022,179.5369408,0.018173021,170.3864751,165.3326782,0.004706865,0.018932733,0.022035865,0.100666167,1.28304623,0.891995783,0.019774172,0.472041686,0.777264115,0.892270054,0.883942863,0.794849821,0.413121809,126.1819787,66.39540341,47.48991402,81.80041685,37.73553208,26.21254056,26.79415703,45.62374971,37.48706191,1.37115333,0.582835055,0.237021127
CPSBB_TOM172,48.37762242,192.6932568,15.3055678,15.32436538,12.68550282,13.17595471,14.74638707,0.873933815,0.842021849,0.977513687,0.684241157,0.668944149,1.020637051,0.025296893,0.052050607,0.535070451,0.038900597,212.3222593,26.67461455,0.066686289,140.4645854,162.6581996,0.002486577,0.014599727,0.106409679,0.036211324,1.28304623,0.891995783,0.013362739,0.503390708,0.767009924,0.892481305,0.885845478,0.84153175,0.414404735,99.71641166,102.822867,61.57559196,78.56357238,45.14557655,-10.28581691,26.6011582,111.3460753,28.8033692,1.841627524,0.560414553,0.248825865
CPSBB_TOM175,59.89768924,279.5314098,18.64510146,18.70649966,15.66487747,16.49407615,18.28737694,0.893914005,0.85145356,0.995416046,0.725556757,0.600505293,1.213680453,0.025533537,0.045848197,0.531186192,0.042885779,224.7399873,147.5153557,0.059968012,164.308047,153.9032821,0.004290561,0.007251588,0.004509033,0.143769888,1.28304623,0.891995783,0.045442558,0.469501334,0.758207022,0.889242114,0.885657565,0.851886562,0.41796842,104.0448946,107.5885467,72.13224925,86.07596723,47.21259826,-9.574250372,22.56322757,113.3325486,24.82750642,1.619863923,0.5700685,0.248024308
CPSBB_TOM176,66.02483408,332.975404,21.17062579,21.31616295,17.02866368,17.48117084,19.83944722,0.828697491,0.812922464,0.954461667,0.735104241,0.640787176,1.153246128,0.028964876,0.065738684,0.550336008,0.014376403,163.8556103,65.72156809,0.03439743,167.0773022,160.6694846,0.004647393,0.0442918,0.004509033,0.139572658,1.28304623,0.891995783,0.040118577,0.462258629,0.772719914,0.890814765,0.882063736,0.806715217,0.418562367,99.13832495,100.509825,66.88178167,80.57906944,44.36733819,-8.11003963,21.80932511,110.7724712,23.57637476,1.773964389,0.575126488,0.237968421
CPSBB_TOM177,52.35983263,222.6984972,15.97346467,15.97157213,14.63680277,14.98204405,16.49507172,0.950996775,0.928174553,1.041811577,0.694773699,0.628173872,1.104252837,0.021037301,0.030496638,0.534736321,0.02392669,202.036669,172.4895493,0.026970763,166.624468,153.148942,0.001535025,0.002619065,0.034603018,0.07674196,1.28304623,0.891995783,0.020136656,0.46447468,0.777525822,0.891002544,0.88502336,0.927099043,0.407562462,120.7458473,54.86665431,41.91398663,76.71036063,34.02210188,30.56779111,25.20856737,39.47546754,39.57119393,0.961394339,0.560900898,0.247295621
CPSBB_TOM178,57.44465051,254.2829195,18.68681266,18.76910711,13.96537974,14.87699703,17.75088358,0.802171223,0.756283459,0.964590953,0.744500178,0.603584299,1.244453628,0.035661902,0.082872544,0.53607284,0.022794804,211.0390283,193.9840934,0.037847973,138.0784976,159.6179802,0.003378657,0.008090234,0.004509033,0.150686191,1.28304623,0.891995783,0.050086882,0.457123875,0.747405624,0.890744347,0.884718002,0.755866999,0.429609788,94.93548878,94.91315752,64.16751078,76.67441998,42.15315321,-6.869523616,20.19003686,109.1484417,21.63751142,2.933846524,0.552438496,0.253149411
CPSBB_TOM179,52.98924423,220.6264274,15.97346467,16.01331866,15.01446893,15.12903546,17.50171161,0.960376229,0.954958661,1.112983778,0.684828403,0.594432221,1.147964005,0.015192193,0.025577486,0.511911077,0.00763225,182.8079456,162.7553398,0.01298578,162.0612928,146.542751,0.002625345,0.00561423,0.004509033,0.11535647,1.28304623,0.891995783,0.028677681,0.485986596,0.784639519,0.89135463,0.878094083,0.959747156,0.396990198,115.8301974,58.53338452,41.76733451,74.39483319,34.01068424,25.90664087,25.08428246,44.01709088,36.15722174,1.316287904,0.557763973,0.251594877
CPSBB_TOM180,58.44106228,266.8191226,18.33202095,18.43511026,15.11936794,15.8220481,17.69010691,0.878061752,0.844922039,0.986914248,0.720006335,0.636349162,1.138019928,0.028254944,0.054046785,0.539038243,0.035009739,215.4809819,139.2566938,0.05135308,106.4671881,157.6292653,0.001693617,0.006173328,0.037231055,0.11535647,1.28304623,0.891995783,0.036924188,0.475590971,0.761609225,0.891542409,0.885892456,0.841945942,0.420296693,109.206947,109.7080554,76.50339566,89.22111486,48.4448906,-7.738405738,21.44420009,110.0034848,23.1213359,1.719626922,0.544729929,0.259367544
CPSBB_TOM181,49.40452069,201.3547018,15.03419849,15.0947225,14.07027875,14.37296979,16.38193552,0.966824603,0.949645707,1.105817976,0.680509303,0.600484059,1.129080952,0.016777708,0.022511927,0.513936739,0.017654156,199.1740767,167.1379364,0.02601101,167.0947189,152.1660139,0.002823585,0.008709235,0.025493808,0.090008854,1.28304623,0.891995783,0.026978538,0.491265483,0.779072278,0.891471992,0.884107286,0.951244028,0.398558219,120.9939689,52.12928283,40.11940292,75.9819337,33.40824879,32.20883926,25.68773605,38.55835801,41.12995339,1.229871691,0.55090651,0.254120994
CPSBB_TOM182,49.21077189,200.7737226,14.70026238,14.76067633,14.13324789,14.4149886,15.86841598,0.994962964,0.979671204,1.065422287,0.729591706,0.599719616,1.23241381,0.023640385,0.029023269,0.533984529,0.019658537,165.6323918,136.7020144,0.025439728,167.3559694,147.9371374,0.003814785,0.007551104,0.004509033,0.146799192,1.28304623,0.891995783,0.038781918,0.455754607,0.779857402,0.890462679,0.884459622,0.982990664,0.408203925,126.7384181,57.35631186,41.92960302,79.45240414,35.68023853,31.62502032,27.87287787,41.42894169,42.09721833,1.70028253,0.557520801,0.250356108
CPSBB_TOM183,28.87241522,90.36660697,9.190070054,9.290821283,7.628989075,7.904628503,11.09223623,0.873640707,0.852038472,1.256372688,0.689336937,0.567825368,1.223795611,0.02860991,0.050957462,0.512934349,0.018856785,236.1706145,98.75621576,0.033551932,167.7739702,153.6518354,0.004944753,0.029535618,0.020020378,0.122856736,1.28304623,0.891995783,0.025641879,0.452962022,0.764630761,0.89438257,0.877859192,0.846794431,0.403191009,118.2058398,112.4892283,65.33540395,87.09497513,50.03829547,-6.9305448,31.64770585,102.5228405,32.72238559,2.785046758,0.535051665,0.26077634
CPSBB_TOM184,57.24249506,258.654102,17.93544409,17.9967101,15.4970341,15.8220481,17.65770094,0.892741574,0.877701498,1.005958277,0.707162696,0.617577847,1.146745054,0.024539632,0.045586793,0.525171854,0.019823604,129.3070825,94.10934198,0.030238497,138.6880821,158.2007351,0.002526225,0.006412941,0.027884729,0.121141347,1.28304623,0.891995783,0.034681319,0.463627896,0.774504286,0.890298372,0.879808785,0.868576082,0.406160746,100.5034174,102.5885949,67.3272984,81.61652954,45.16666812,-8.752076742,22.81321166,110.990276,24.76133577,2.267879932,0.55302211,0.254291021
CPSBB_TOM185,61.67559897,290.1469704,19.47994174,19.58334928,16.1264777,16.80911798,19.14384524,0.872614829,0.840900768,1.000177054,0.675735561,0.611844527,1.097815919,0.027876313,0.05756386,0.51990931,0.022606157,207.4459814,138.5299315,0.037893675,137.242496,156.7377724,0.001891857,0.00409668,0.026382993,0.107764959,1.28304623,0.891995783,0.034794596,0.474870304,0.761371309,0.889265586,0.8817114,0.836537076,0.410793535,106.1717859,101.5744529,74.32505095,85.77737072,45.53926994,-4.0131617,18.38052953,101.8996381,19.18858873,2.10093952,0.553411186,0.252517881
CPSBB_TOM186,59.94709073,282.1650331,18.66593241,18.79001736,16.25234164,16.66212657,19.38581313,0.897895388,0.881137858,1.045042261,0.709833718,0.627048442,1.13836209,0.020989972,0.040596348,0.532982139,0.01576768,202.036669,171.1020941,0.022240548,80.32472219,157.217807,0.004924929,0.010206817,0.052920238,0.092016225,1.28304623,0.891995783,0.027363677,0.479536624,0.780214276,0.892058802,0.88807694,0.884656496,0.407206093,105.9454086,105.140503,73.49260262,85.9257875,46.59874517,-6.737633522,20.6630364,108.4135247,22.05128491,1.883864188,0.553897531,0.252566461
CPSBB_TOM188,69.80664435,370.7090649,20.92013673,21.00300237,19.96608368,20.27428044,21.95942658,0.974567537,0.963220546,1.064499234,0.699831592,0.645649881,1.090031738,0.023593056,0.030734279,0.528930815,0.007891641,120.6008535,165.3981116,0.012551606,165.8232998,158.7493461,0.001535025,0.002619065,0.049778449,0.095830229,1.28304623,0.891995783,0.03520239,0.469807617,0.783568895,0.890744347,0.884459622,0.960380627,0.40159923,103.1972327,82.58548175,47.50079817,71.30612343,38.83941186,3.507525544,27.42916343,82.86010877,27.87887904,1.148671705,0.553386869,0.251254823
CPSBB_TOM189,135.1863919,1290.395987,39.80469449,39.87647426,38.10750832,39.17064094,39.95060627,0.991202014,0.963292968,1.016071395,0.733446512,0.63946272,1.154727603,0.025747471,0.035638819,0.538282874,0.026833211,211.4667979,184.9135641,0.058122111,163.0112073,153.8560492,0.001667629,0.003272513,0.005349883,0.135470241,1.283046231,0.891995783,0.078153379,0.467567736,0.774672731,0.890512575,0.887547955,0.963976836,0.410853843,130.2902159,59.94641488,48.39758399,84.09674395,36.94917427,32.34591818,24.98589112,37.54160503,40.79083004,1.598998746,0.582492883,0.235872945
CPSBB_TOM191,48.71307288,189.7779235,14.63767093,14.78156192,13.54573415,13.97396477,15.19328745,0.965285786,0.944503354,1.056896197,0.658023463,0.605219357,1.080002121,0.023971687,0.041119156,0.495810195,0.033194006,201.3259565,170.2431933,0.07045675,161.7826256,147.2285148,0.004984401,0.01376108,0.074161889,0.064278014,1.28304623,0.891995783,0.021586591,0.491067299,0.768294672,0.89379576,0.879808785,0.937356398,0.391026966,105.0998048,104.3044837,63.18180885,80.73571332,46.13955564,-8.307192625,27.04631129,107.3499345,28.58803461,1.719289029,0.55020131,0.253125121
CPSBB_TOM192,52.27907924,218.6952248,16.24480933,16.24298619,13.90243538,14.435998,16.05032514,0.90148596,0.867392419,1.019002465,0.69229211,0.651744188,1.060220893,0.024610626,0.044517412,0.531102659,0.033170425,215.5007239,62.7264267,0.04689708,171.0483097,160.075156,0.004627569,0.014140468,0.064657485,0.05860263,1.28304623,0.891995783,0.018505478,0.479644724,0.763702888,0.891401575,0.88095975,0.86302103,0.417802114,127.6008748,59.6556446,45.6367925,81.57993072,36.45991006,30.88058669,26.34749214,40.62205354,40.60002825,1.297767127,0.554189338,0.25203209
CPSBB_TOM193,56.66562509,251.0665734,17.85194773,17.97579985,14.90952036,15.33905507,17.01554777,0.863064396,0.843800958,0.97219399,0.702351067,0.650279006,1.080771985,0.024113673,0.054759705,0.537158762,0.025200062,204.1293227,135.732998,0.05724871,167.9829706,160.8066374,0.002189217,0.003797163,0.022846012,0.096505436,1.28304623,0.891995783,0.023625562,0.473789304,0.770293168,0.890861709,0.88248654,0.843700169,0.415640146,91.48689669,93.51474416,62.65492125,75.32919604,41.16048787,-8.05102768,20.02410419,112.3923695,21.90440944,2.244459702,0.612477779,0.212075725
