"Basic measurements",0.953619598763406
"Fruit shape",0.904858673921067
"Blockiness",0.540031181369003
"Homogeneity",0.733710652833818
"Proximal fruit end shape",0.66635679707247
"Distal fruit end shape",0.518947272372164
"Asymmetry",0.496307061447735
"Internal eccentricity",0.830379116316806
"Colorimetric descriptor",0.887717545016936
"Latitudinal fruit feature",0.790196371516972
