0.818181818181818,0.75,0.90625,0.96875,0.84375,0.878787878787879,0.878787878787879,0.733333333333333,0.709677419354839
0.606060606060606,0.757575757575758,0.727272727272727,0.727272727272727,0.696969696969697,0.727272727272727,0.666666666666667,0.65625,0.821428571428571
0.71875,0.65625,0.625,0.71875,0.84375,0.71875,0.71875,0.7,0.821428571428571
0.8125,0.78125,0.875,0.90625,0.75,0.75,0.84375,0.75,0.71875
0.78125,0.78125,0.75,0.78125,0.6875,0.71875,0.6875,0.68,0.785714285714286
0.818181818181818,0.575757575757576,0.696969696969697,0.757575757575758,0.696969696969697,0.696969696969697,0.727272727272727,0.5,0.857142857142857
0.818181818181818,0.909090909090909,0.818181818181818,0.696969696969697,0.71875,0.84375,0.8125,0.689655172413793,0.580645161290323
0.6875,0.84375,0.875,0.9375,0.7,0.78125,0.8125,0.714285714285714,0.689655172413793
0.71875,0.75,0.78125,0.8125,0.875,0.8125,0.78125,0.857142857142857,0.766666666666667
0.71875,0.6875,0.75,0.75,0.8125,0.8125,0.8125,0.862068965517241,0.862068965517241
0.696969696969697,0.787878787878788,0.818181818181818,0.757575757575758,0.8125,0.818181818181818,0.818181818181818,0.724137931034483,0.741935483870968
0.545454545454545,0.636363636363636,0.696969696969697,0.787878787878788,0.636363636363636,0.696969696969697,0.636363636363636,0.620689655172414,0.769230769230769
0.71875,0.75,0.903225806451613,0.838709677419355,0.65625,0.75,0.8125,0.785714285714286,0.8125
0.71875,0.78125,0.71875,0.84375,0.90625,0.84375,0.75,0.785714285714286,0.814814814814815
0.84375,0.84375,0.8125,0.84375,0.78125,0.84375,0.84375,0.709677419354839,0.733333333333333
0.757575757575758,0.606060606060606,0.848484848484849,0.787878787878788,0.75,0.818181818181818,0.878787878787879,0.689655172413793,0.806451612903226
0.727272727272727,0.818181818181818,0.818181818181818,0.878787878787879,0.757575757575758,0.757575757575758,0.818181818181818,0.766666666666667,0.838709677419355
0.8125,0.90625,0.65625,0.78125,0.71875,0.6875,0.6875,0.692307692307692,0.827586206896552
0.84375,0.78125,0.75,0.71875,0.84375,0.84375,0.84375,0.724137931034483,0.758620689655172
0.625,0.65625,0.875,0.84375,0.67741935483871,0.625,0.625,0.774193548387097,0.666666666666667
0.636363636363636,0.636363636363636,0.727272727272727,0.818181818181818,0.625,0.696969696969697,0.696969696969697,0.793103448275862,0.758620689655172
0.666666666666667,0.666666666666667,0.787878787878788,0.787878787878788,0.727272727272727,0.636363636363636,0.636363636363636,0.71875,0.870967741935484
0.71875,0.870967741935484,0.75,0.78125,0.71875,0.71875,0.78125,0.642857142857143,0.758620689655172
0.78125,0.8125,0.8125,0.71875,0.78125,0.78125,0.8125,0.740740740740741,0.758620689655172
0.6875,0.8125,0.6875,0.78125,0.84375,0.84375,0.71875,0.655172413793103,0.758620689655172
0.606060606060606,0.696969696969697,0.818181818181818,0.787878787878788,0.757575757575758,0.787878787878788,0.787878787878788,0.633333333333333,0.724137931034483
0.727272727272727,0.575757575757576,0.666666666666667,0.666666666666667,0.666666666666667,0.606060606060606,0.545454545454545,0.6,0.892857142857143
0.65625,0.75,0.78125,0.8125,0.75,0.78125,0.75,0.709677419354839,0.785714285714286
0.71875,0.9375,0.71875,0.8125,0.8125,0.75,0.75,0.8,0.774193548387097
0.78125,0.806451612903226,0.875,0.9375,0.84375,0.875,0.8125,0.827586206896552,0.709677419354839
0.666666666666667,0.696969696969697,0.8125,0.78125,0.84375,0.84375,0.8125,0.833333333333333,0.71875
0.636363636363636,0.787878787878788,0.666666666666667,0.878787878787879,0.636363636363636,0.727272727272727,0.727272727272727,0.689655172413793,0.8
0.84375,0.78125,0.875,0.84375,0.75,0.78125,0.8125,0.607142857142857,0.653846153846154
0.8125,0.78125,0.6875,0.71875,0.8125,0.78125,0.78125,0.785714285714286,0.833333333333333
