"RF","SVC"
0.00751167850311228,0.00484303660960641
4.40321054658444e-06,5.50464350001313e-06
0.0068974945729187,0.00614904280727892
0.0120159873963242,0.0361546780269719
0.825580744236925,0.736084764432482
0.0941826537592857,0.0657463991993776
0.000270211257153766,0.000118116564801711
2.72547000991647e-38,1.82274213654753e-39
3.25783169214474e-31,3.79477925245319e-29
