"Basic measurements",0.951292476922575
"Fruit shape",0.950812467656801
"Blockiness",0.723958000755175
"Homogeneity",0.873766513634095
"Proximal fruit end shape",0.766616742831364
"Distal fruit end shape",0.656557993076236
"Asymmetry",0.67694001389036
"Internal eccentricity",0.745464569545474
"Colorimetric descriptor",0.937162976616643
"Latitudinal fruit feature",0.694065111478784
