"line","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47"
11,136.546635706213,836.97601344221,16.6797578387818,22.140629167164,49.165469612157,53.7077645847011,54.3408810520861,2.46964798182587,2.97444855185281,3.31968843768167,1.20907066217134,0.460936691440453,2.66422820262382,0.102898666007373,0.312640687605481,0.397046900586861,0.0285763217327481,226.73993671283,128.177516946508,0.11174777962697,51.9314637916364,39.0797725328173,0.00258498449329158,0.0394384933999079,0.00216813257401144,0.533366585887449,0.138706054361853,0.0110479869192921,0.786136350484063,0.202322509602746,0.730946703017425,0.888423505567965,0.937561782063185,2.99101594539879,0.492472029035433,180.659587050342,171.329140565452,117.81808075358,140.631128861719,74.5890313970069,-6.06416414385509,35.1602784013242,99.7509133917965,36.0666949541138,1.55037841461478,0.592645951484245,0.239124005083362
12,148.063634274493,923.921760335628,17.8091619244381,20.135312638567,55.4952521603183,61.2389315721477,61.9238563198577,3.09013744859027,3.15865763990541,3.54360240347309,0.956979839501187,0.455277424314434,2.13532011904318,0.0843293908062005,0.335629181114086,0.428559669529984,0.0193339557918411,176.039402893752,94.9774428475218,0.0719026912023713,51.512337687682,38.741611666471,0.00258498449329158,0.0278408618120792,0.00216813257401144,0.387370840219662,0.147746964889689,0.0110479869192921,0.674550427059255,0.294004044350086,0.721432751806475,0.888423505567965,0.937561782063185,3.17193868018595,0.452042427871979,146.327676644131,152.166381276425,94.4804373636927,116.33848862187,65.2176058777545,-13.8299267423078,35.5122591045221,111.061232764369,38.4185830124774,1.43124838609692,0.556019897603968,0.266819443059489
13,371.104928523561,2372.74790222134,16.9662247642982,36.3315967055881,131.419845937487,159.548261893882,167.612395493895,4.90612494556043,7.88559441725509,10.3960283271781,1.06457958088479,0.56846276683481,1.9491681119729,0.167891129211478,0.453855719158338,0.296206039968864,0.0532226309085001,62.2861072179442,24.9928511361232,0.0197975755702034,24.2478809108778,18.8470074267494,0.00258498449329158,0.0993595899370228,0.00216813257401144,0.524047708504398,0.738419786041644,0.0110479869192921,2.87438720314834,0.162593844545566,0.658006410400143,0.880464812802237,0.937561782063185,7.94500937429792,0.532901630198888,136.198716563082,138.374224357642,84.5987325049116,105.395974340624,59.9977448729937,-11.5816802684089,33.8538275029679,108.717952941447,36.0859990968637,3.22117706457771,0.579565217955575,0.245278546855835
14,440.981826559647,5174.76855502238,32.4169985116674,47.3860773531012,167.296941870064,185.936467908102,187.862252353432,3.93200758985515,5.32720556499852,6.00020596433497,1.16504367942758,0.533864625086108,2.21524337517751,0.115730092821854,0.413388258792658,0.374772576384076,0.0177814299901547,123.143270091923,87.8583098357659,0.0431845391854247,56.0882582219635,24.7206920674725,0.00610445689254018,0.125494505575617,0.00454652263387975,0.509403898613821,0.561548589756225,0.0170329521024635,2.8381161085384,0.174532007176456,0.715246400355861,0.897295821387954,0.937561782063185,5.35672543345821,0.488312354683782,137.52307912318,145.411789315522,86.9078197254475,109.235639737202,62.1330672153274,-14.9739585308644,35.0047253485286,112.407859280353,38.8185219997,2.13523779778139,0.61244496897399,0.237722001215961
15,340.820065402663,3756.94926204394,30.604076299417,41.2169409461974,123.97318055217,138.023635204406,141.084574979131,3.34770855406626,4.1830009096396,4.88146587605121,1.15706153339487,0.579496170532715,1.99130848539129,0.0994850379124065,0.384680169355576,0.434432506506446,0.0177814299901547,195.482259631923,117.65987162636,0.0986241335835511,64.5443117271182,43.6783306775754,0.00610445689254018,0.0467163876720671,0.00454652263387975,0.509403898613821,0.387074835744341,0.0170329521024635,1.66795574218012,0.135229903481625,0.715246400355861,0.89068632907048,0.937561782063185,4.19323227388792,0.496539653197008,135.615566720636,144.40396880486,91.5725298035618,110.624588495393,61.6149457245682,-14.6561159728093,31.6499572480761,114.289699564729,35.5066694648535,3.21797060151383,0.744138309937218,0.173703188285781
16,378.622696754246,3788.15068469766,28.0264822678532,44.2874365058295,131.206666732497,154.645774483206,160.062275404927,3.56118966157895,4.78364495236939,5.98360606011191,1.12913942571495,0.559973866145782,2.01712836852237,0.133847458009328,0.4045946616399,0.374987962326674,0.0316571103797171,207.543867164846,70.8901037382559,0.136267834042108,44.7152056539861,33.9504726629098,0.00258498449329158,0.0394384933999079,0.00216813257401144,0.533366585887449,0.632942496550223,0.0110479869192921,2.10603841613751,0.138145435279609,0.677034312822043,0.910309910673716,0.937561782063185,4.79695378900146,0.514241814277293,135.282226436776,136.402025335667,94.9600679851628,109.390347539566,59.4488048303016,-9.33010798611657,26.5954146235083,109.367014824216,28.4286891394009,3.3998721073545,0.605726685012915,0.226814921538417
17,349.05847640904,4131.29217325312,32.7943455798948,38.5331921766252,133.187593498864,143.030296603352,143.434269412642,3.71712418725796,4.10272921617497,4.46230823370552,0.984648344428399,0.66184067441412,1.5414065726761,0.087424270006396,0.378322097630066,0.519946699465044,0.0316571103797171,205.717479058971,89.4734115642136,0.133202827240216,97.2426402039279,54.6952196413898,0.0112331061719363,0.0549020021836795,0.00216813257401144,0.34077645330441,0.277333349122006,0.0110479869192921,1.13683496696203,0.294004044350086,0.740460654228374,0.884444159185101,0.937561782063185,4.11273690107914,0.470702243793573,133.141635311319,137.292162142565,98.8693860642684,111.209790995072,59.4915366899124,-10.307895653759,24.3344935299938,113.081645907145,26.6140997209097,4.55841163469065,0.618807418541585,0.214505837993472
18,389.889688343507,4285.5939292725,29.1961686239458,46.723746757268,140.254145201447,159.703736739865,161.493516561937,3.42190525702358,4.96182928849735,5.80731974221708,1.44441879057218,0.501270664052816,2.88704804453618,0.123852620276577,0.403818895646964,0.357726882063399,0.0177814299901547,213.927401030136,140.163249032239,0.0431845391854247,54.9664578941983,33.7829071710786,0.00610445689254018,0.059320886536635,0.00454652263387975,0.607823292223603,0.402246466527983,0.0170329521024635,2.89090529799817,0.143090324220591,0.697904317598706,0.89068632907048,0.937561782063185,4.9817152415306,0.521221548736684,133.127130086408,139.599698215204,95.1165600477145,110.268213485068,60.0509864098694,-12.4212854864845,27.3329688397417,114.329526872335,30.5704750873031,4.07237199765644,0.689266084535873,0.165700836669509
19,354.580730079448,4939.57872339135,43.6706167121796,48.5309630973273,129.339798290778,139.930947408453,144.543555219222,2.87470457271335,3.05802658462284,3.36730903242577,1.03732934290433,0.455639118606209,2.41750714659733,0.0832399830029594,0.317694627335718,0.477046742308139,0.0177814299901547,198.822496827558,146.058825647135,0.0431845391854247,59.2060894777525,45.9374421204649,0.00610445689254018,0.062472011252777,0.00454652263387975,0.419186121138188,0.288459235650668,0.0170329521024635,1.54478096677399,0.276717476783018,0.732588483113015,0.89068632907048,0.937561782063185,3.06820169810508,0.438948563604428,129.71961929459,138.298337749981,81.2469497949226,103.332607514892,59.1010970101443,-15.4209246281294,34.1378602062928,113.602678508528,38.1507370199217,3.48312965548913,0.667317194375335,0.189707891518326
20,318.303970010781,4072.30632065631,40.1404112215832,42.988724170017,119.901609507879,129.936186461566,130.318482034417,3.03815927336393,3.02707971986784,3.31639558524356,0.889345716345779,0.393025485928228,2.37170362008481,0.0750447532056141,0.322492899109169,0.453769884684484,0.0347378990266861,214.13931989278,105.915757359309,0.127072813636431,54.9594980354231,53.9367279785569,0.00258498449329158,0.0780972653593369,0.00216813257401144,0.325244990999327,0.226101522797602,0.0110479869192921,1.15596398240629,0.352069016356734,0.734118020087741,0.890413178759397,0.937561782063185,3.02720049235622,0.417832765349056,123.535930838715,126.458303756746,82.5488043693134,98.7322222886656,54.9685337034194,-10.6072184091598,27.9399174897778,110.705080859465,30.1210189871427,3.16756855174468,0.603110538307181,0.223737650652181
21,293.801310754994,3881.74520693261,43.6031142893831,49.5149971254223,99.2753003377224,106.34691744371,112.531220088632,2.16056130674915,2.33688919679158,2.62469707727189,1.07724007306785,0.4882330796395,2.28748043639887,0.0832399830029594,0.25070908531586,0.494092436628816,0.0258076138758,181.193076512911,137.835844930672,0.0590244232991751,79.9555272644175,69.1899694052626,0.00610445689254018,0.0530186371043511,0.00454652263387975,0.419186121138188,0.258115974083384,0.0170329521024635,1.157660244069,0.150950744959557,0.741259524491593,0.89068632907048,0.937561782063185,2.33741260614358,0.447175862117654,137.349668904767,144.051720859387,89.3694839761156,109.765633342301,61.6629199366756,-13.8317118378539,33.0542787784981,112.099197646408,36.5534675412628,2.56980402512978,0.667317194375335,0.197710243134599
22,314.04536551988,4654.47426678418,47.3832499659904,55.4192012939929,113.54497485761,118.806745912365,121.28885981008,2.16056130674915,2.45227117884458,2.62469707727189,1.08522221910055,0.429563949779576,2.69923168536064,0.0913625104576829,0.260278448461554,0.460001047987462,0.0177814299901547,90.2472077736453,96.8750740703133,0.0431845391854247,71.0043343042492,60.0676258602108,0.00610445689254018,0.0498675123882091,0.00454652263387975,0.509403898613821,0.242944343299741,0.0170329521024635,1.5183863720441,0.205973690132321,0.758601607248748,0.89068632907048,0.937561782063185,2.46241600345278,0.438948563604428,135.14735913092,144.100644185147,90.5476345707934,110.122008352626,61.3846695064531,-14.8249698317761,32.0747211677716,114.239915430222,35.9668996536197,2.2972794418774,0.672804416915469,0.197710243134599
23,362.028122775401,5682.08691725643,48.916519283798,55.9017564423857,130.931672469015,144.243964955295,143.853675503747,2.61501611236274,2.74072613397709,3.03940245482536,1.06925792703514,0.410007573159601,2.82203468943695,0.0913625104576829,0.29855590104433,0.434432506506446,0.0258076138758,124.936450060106,154.289512999696,0.0827842494698007,57.2719509816055,51.692592944556,0.00610445689254018,0.056169761820493,0.00454652263387975,0.509403898613821,0.326388312609773,0.0170329521024635,1.78233231934296,0.182392427915422,0.723917441734438,0.89068632907048,0.937561782063185,2.74126973591178,0.447175862117654,129.147365573827,137.779750496922,85.3656876462351,105.023104358742,58.9379846889794,-14.8349024117153,31.5285961281631,114.668058986985,35.4615488581118,3.39474330416403,0.672804416915469,0.197710243134599
24,322.693035972667,5160.84500173956,56.0139168806934,62.9508463551823,102.611563585525,108.158384813384,113.470223034696,1.73393026474457,1.87536126857958,2.05568272202412,1.06127578100244,0.546902209499424,2.00575589763556,0.0913625104576829,0.193292906441696,0.502615283789155,0.0177814299901547,146.806213593634,137.003528232098,0.0590244232991751,109.919200846727,91.9099304943982,0.0129119878630008,0.056169761820493,0.00454652263387975,0.386379656601594,0.333974128001594,0.0170329521024635,1.03448546866286,0.221694531610254,0.74993056587017,0.89068632907048,0.937561782063185,1.87586160069421,0.447175862117654,137.601113721466,144.570308112445,94.4173324590033,112.040950715916,61.8452219426834,-13.2854199411967,30.3843341404118,113.184491778667,33.8011105300144,4.24914470030664,0.672804416915469,0.181705539902054
25,339.695395693503,5145.82370200519,46.8721601933879,58.4469983035163,119.397733812326,125.889679172623,129.356619816054,2.16056130674915,2.60611382158192,2.81758329938978,1.18899011752569,0.4882330796395,2.54753385679578,0.0994850379124065,0.269847811607248,0.451478200827123,0.0177814299901547,150.617600035811,137.373446764798,0.0431845391854247,69.9212167464068,53.4964461879278,0.00610445689254018,0.0467163876720671,0.00454652263387975,0.501202282479673,0.280873420258847,0.0170329521024635,1.70314853515331,0.190252848654389,0.74993056587017,0.89068632907048,0.937561782063185,2.61626633860257,0.463630459144105,140.69648612014,149.531133344535,92.1663943309604,113.219729596223,63.6586471603404,-15.0931494901351,34.1725348119823,113.114793990357,38.0695199277865,2.989639193924,0.694753307076007,0.189707891518326
26,253.332103237141,3279.31696624306,46.0524879165725,54.7379469668502,79.6294758985188,85.471912516995,89.4585762710746,1.61336062243892,1.79843994721091,2.00746116649465,1.12513294926406,0.416526365366259,2.95206139963541,0.0994850379124065,0.183723543296001,0.434432506506446,0.00975524610450935,213.449219705287,129.16587932053,0.0590244232991751,72.8765803685194,79.5234715565784,0.00610445689254018,0.0908321336980548,0.00454652263387975,0.534008747016267,0.273287604867026,0.0170329521024635,1.17525664055559,0.174532007176456,0.741259524491593,0.89068632907048,0.937561782063185,1.79893643311931,0.447175862117654,136.881461315051,144.961694718527,94.1395571155426,112.260258414578,61.7684632033117,-13.9608353770638,30.705074243039,113.961124276981,34.3515819322641,2.56243849585269,0.667317194375335,0.189707891518326
27,263.576993697055,3581.58192079786,61.3466082816217,67.0383723180389,60.2219559770154,72.3890926249076,77.5198245282687,1.13108205321635,1.06768739420857,1.3805809446115,0.949525736544601,0.651202884805956,1.54343870581884,0.0994850379124065,0.135876727567531,0.519660978109832,0.0418599816470906,166.601514026714,192.298642234558,0.154063727981678,217.395408800623,106.66716798065,0.0265270498039221,0.0498675123882091,0.0155162856842446,0.255153798455218,0.387074835744341,0.0305760645873279,0.550584565281621,0.323880001216816,0.654549110705818,0.89068632907048,0.937561782063185,1.06814734115781,0.496539653197008,117.086684883196,122.359118217291,77.6071349495767,94.7521938047535,52.2983537333254,-12.6199370852689,27.5756910795678,114.478879275857,30.8772952131472,3.60834365319968,0.886806095980714,0.149696133436964
28,290.030359377221,3812.79359434808,66.1007074871508,68.5144233601815,49.3838665120109,77.5072067804934,90.4933958442873,1.17745499256467,0.798462769418239,1.39986956682329,0.925579298446493,0.559939793912741,1.81071583233788,0.123852620276577,0.155015453858919,0.545229519590848,0.0579123494183813,237.217644381597,253.951731017788,0.185743496209178,227.182149591127,103.660745908363,0.0946023595085284,0.0498675123882091,0.00454652263387975,0.29616187912596,0.30363086643431,0.0170329521024635,0.770539521364003,0.339600842694748,0.524483490027157,0.89068632907048,0.937561782063185,0.798909254645676,0.562358041302813,152.973929583787,155.157315806964,113.076172771461,125.683717136828,66.6714276806805,-9.07400604696677,26.5441215603072,108.913013037941,28.6844337254969,3.18114295512837,0.61244496897399,0.197710243134599
29,238.000272690189,3108.70478658942,46.7287334777178,53.5526789620777,71.6181512597432,81.0657746434853,82.1398774347765,1.54683964233159,1.54624091318529,1.76814368081779,1.0414428778163,0.406058295930115,2.77924084484987,0.0952338377786294,0.162342854476397,0.460210972843053,0.0638306874238851,237.305320196056,221.1361036338,0.214200746643957,82.3739853635603,80.7010891728854,0.00363197717931849,0.0862147483689681,0.00293610424237727,0.474480961293729,0.224419876100664,0.0134026737410137,0.966861338939436,0.229750819055562,0.703521688516299,0.890515762425922,0.937561782063185,1.54627869037499,0.461991770278778,142.263132531725,142.587972452075,95.5896272074867,112.923824537509,61.8034920275705,-9.60824614647392,30.0294211858798,107.953586569867,31.9733599534753,2.61799169903889,0.688966215311441,0.212063589494489
30,231.144946774289,2865.15451942838,52.8931284919817,63.1498428743294,53.3929772311103,67.123887974642,70.4662028086819,1.08897770237628,1.02380588729585,1.32751271262568,0.960054117826433,0.469425592129481,2.0939530063609,0.133847458009328,0.155005303546478,0.438013500212922,0.0778689400842521,231.772001222135,237.900304766155,0.274193140127259,106.357114392096,107.106993543144,0.0112331061719363,0.0394384933999079,0.00216813257401144,0.461921859284063,0.331578812289022,0.0110479869192921,0.872216919983201,0.21760276539397,0.635807190907927,0.890413178759397,0.937561782063185,1.02389239262211,0.504911906316496,133.116265342425,134.218046552942,95.0224856687788,108.449924723311,58.2358774305808,-8.96094325445565,25.2731087385216,109.603339919994,27.0291387900327,3.25393782242012,0.869957502292052,0.162192232927455
31,179.890706127152,1881.03930384065,58.4281963286819,59.3485740224049,32.4227028202587,41.0605299709655,44.2641977131538,0.718633203888624,0.566572615165292,0.764434945709026,0.8370829848166,0.588270201775876,1.45867234731154,0.081234511606005,0.181277867556312,0.545156914619543,0.0871113060251591,188.467608676607,242.18222882788,0.310973221749965,157.311307479369,121.35083489476,0.019881227850581,0.035572616203965,0.0100149759246143,0.210312169941707,0.165828785945361,0.0163186221683977,0.301534625896323,0.397909783730404,0.626293239696977,0.890413178759397,0.937561782063185,0.566651299250946,0.495581998355699,167.169106090798,80.2539162670738,60.8208801884695,107.635537954594,48.5028746376988,37.3110289221065,34.7258517676475,43.3158148155836,50.7314087297927,1.63079118386433,0.616191271835851,0.245278546855835
32,201.521866129756,2041.43033070102,67.2395238307699,68.7045369453861,26.6439065249944,41.3858290685908,42.9598471146679,0.637417305097471,0.418547455123026,0.655770815251427,0.49276381238907,0.610907270279951,1.06568477682984,0.0998037868071778,0.253527418583355,0.48843393052192,0.0932728833190971,178.882723896977,244.383841341204,0.304843208146181,190.158038017537,161.111599936847,0.132306809672962,0.0413714319978794,0.138180083984461,0.0394660845857862,0.533492480744027,0.163896409143353,0.0687982713245795,0.517095778901945,0.515297142235896,0.888423505567965,0.937561782063185,0.415334102883508,0.564001323401545,152.172283228155,72.2228306524182,56.5074897364816,98.412284629527,43.802370080515,34.9031436453271,30.4323213880982,41.295401672808,46.0984144698152,3.13182954318932,0.710372553242276,0.165269503813692
33,131.765871394225,991.84812509611,44.0093610776943,44.5229712367577,22.1048292987481,28.4132953572299,30.481450205224,0.656909120807348,0.507362551148385,0.708456454261172,0.701814738505785,0.605248003153932,1.20751487745481,0.081234511606005,0.207550431566146,0.535703083936606,0.0871113060251591,192.523651382133,238.703923658759,0.286453167334828,169.936722074576,142.392657774517,0.0342947639816555,0.0336396776059936,0.0178618192752171,0.154398905643406,0.168842422787974,0.0303736494993458,0.158067010064426,0.425414244154606,0.616779288486027,0.890413178759397,0.937561782063185,0.500861213873799,0.501801936996231,161.758960224089,74.2645199083896,57.7262771376145,103.550677336905,46.1624835574786,38.1657616791953,33.2608510029859,41.3619721223228,50.3485432319195,2.00307252298263,0.582181364661309,0.245278546855835
34,185.237183316004,1841.81325521594,64.0258259077363,64.6121209955087,27.0997820556651,37.1043672079264,38.2714130994556,0.601682309629364,0.441573591129601,0.612963733556009,0.661849120277589,0.66467030797713,1.11296147703816,0.0843293908062005,0.23382299557598,0.523097976359356,0.11483840384788,221.976716532709,228.635943570284,0.295648187740504,159.762284043798,178.714927278428,0.0660045434700195,0.0394384933999079,0.0727897227294372,0.0922730564230708,0.32856517544641,0.0637543394103475,0.116620809935212,0.489591318477744,0.581894800712545,0.890413178759397,0.937561782063185,0.43836063276551,0.532901630198888,153.069745877791,80.6973301411421,64.9700135783101,102.768607503455,45.8863700030706,31.2647092630114,27.6418437411237,41.4385281392649,41.5748103520871,2.78635246048754,0.694675673007872,0.171424045586164
35,173.301622619178,1636.16190483017,58.6455160652805,59.3093182339169,26.8308482893701,35.816314215309,37.7917274889293,0.627671397242533,0.467889175137115,0.655770815251427,0.787894531612668,0.639203605910045,1.28433951529334,0.0843293908062005,0.220686713571063,0.54200563772523,0.127161558435756,195.241316883675,245.527102935588,0.409053439410517,165.678643830053,151.804275157502,0.0602391290175897,0.0510361249877366,0.0204774337254181,0.166824075487473,0.226101522797602,0.0251030142502402,0.218642225637894,0.437638448787584,0.594580068993811,0.890413178759397,0.937561782063185,0.467966171185226,0.520461752917825,154.66488267202,73.6887436838531,57.3944778720769,100.034594779907,44.5058022310306,35.4585536470152,31.0252978880802,41.3919288246045,46.8737975369364,2.16985456290763,0.637120445481723,0.217583108879708
36,197.401645176879,1948.05889648092,70.2852928664318,71.2888763541817,24.9712696858429,36.9039303901976,38.4784007259155,0.549704134403027,0.372495183109877,0.586620914051136,0.545026543918249,0.692966643607223,0.894306738574659,0.0936140284067869,0.27651591209196,0.507341591887794,0.120999981141818,212.488265045069,239.559095461455,0.369208350985918,192.056254068055,138.761378938704,0.080418079601094,0.0375055548019365,0.13556446953426,0.0394660845857862,0.482260654419623,0.123488205566877,0.0656101020838704,0.523207881218435,0.540667678798429,0.890413178759397,0.937561782063185,0.372570547388363,0.554671415440748,147.976724622261,74.9627313071091,58.2321888890281,97.2068629440855,43.6708874355588,31.8034902227327,29.2939333480256,42.793236786892,43.0837508437048,3.09311228392102,0.723453286770946,0.1745013164724
